,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,category,date,source,text,title,month,country-source,article_len,ratio_not_stop_w,avg_word_len,title_len,ratio_unique_words,ner,sen,ratio_not_stop_w_t
87,87,87,8403,Balkan,2018-11-29 22:17:56,VOA-USA,"Petogodišnjica Briselskog sporazuma bile je povod za konferenciju koja je održana u Beogradu na kojoj je postavljeno pitanje kako postići normalizaciju odnosa Srbije i Kosova. Ocenjeno je da je dijalog zapao u ćorsokak ali kako je ocenjeno na tribini dijalog treba nastaviti.  Normalizacija odnosa Beograda i Prištine je posebno važna i Nemačka sa velikom zabrinutošću posmatra šta se trenutno dešava na Kosovu izjavila je u četvrtak zamenica ambasadora Nemačke u Srbiji Dorotea Renate Gizelman i dodala da obe strane u dijalogu imaju obaveze koje su prihvatile kada je započet dijalog. Na konferenciji povodom petogodišnjice Briselskog sporazuma Gizelman je poručila da je u teškim vremenima najvažnije razgovarati i da je sada dobra prilika da se radi na nastavku dijaloga: ""Sa velikom zabrinutošću posmatramo razvoj situacije i nadamo se povratku u okvire dijaloga. Važno je za obe strane da budu konstruktivne da ostanu uključeni i da traže rešenja koja su održiva i prihvatljiva za sve i u interesu građana"" rekla je Gizelman. Urednica portala KosSev Tanja Lazarević je ocenila da su Briselski sporazum i dijalog u ćorsokaku i primetila da je normalizacija odnosa sada zamenjena terminima razgraničenje podela korekcija granica koje prema njenim rečima mogu da se upotpune jednom rečju - etnički. Ona je postavila pitanje čelnicima EU kako se odjednom došlo u fazu da se Beograd i Priština pripremaju za konačnu fazu dijaloga ako su svi sastanci prekinuti. ""Rešenje je da se očisti nered da se pregleda proces da ustanovi ko je odgovoran i da se vide razlozi zbog kojih smo došli u ovu situaciju. Ali posle toga još je važnije da stvori hitan održiva strategija dijaloga. Na svim nivoima"". Donika Emini iz Centra za bezbednosne studije na Kosovu ocenila je da su obe strane ušle u Briselski dijalog bez cilja jer su morale da trasiraju put ka EU kao i da su u sporazumu potpisani dogovori koji se teško razumeju. Podsećajući da su Briselskim sporazumom dogovorene i četiri srpske opštine Emini je rekla da nakon ostavki gradonačelnika na ta mesta procesa više nema ni na papiru. Ona je istakla da je zatvaranje ""ratnog poglavlja"" ključno za razvoj Albanaca i Srba i poručila da EU mora da pomogne da ne bude samo posrednik u dijalogu već da je trebalo da izvrši pritisak na obe strane da ispune ono što su potpisale. Činjenica je da najveći broj dogovora nije primenjen kaže Emini i dodaje da na terenu sve pokazuje da nema normalizacije odnosa.","Dijalog u ćorsokaku, ali ga treba nastaviti",11,USA,401,0.14962593516209477,6.109725685785536,7,0.600997506234414,"['eu', 'nemačke', 'prištine', 'beograda', 'srbije', 'kosovu', 'renate', 'nemačka', 'gizelman', 'priština', 'kosova', 'beograd', 'emini', 'tanja', 'srba', 'beogradu', 'lazarević', 'petogodišnjice', 'srbiji']",-0.0038759689922480615,0.5714285714285714
88,88,88,7341,Region,2019-02-15,N1-USA,"[Predsednik Crne Gore Milo Đukanović poručio je kako nema nameru da podnese ostavku nakon optužbi biznismena Duška Kneževića ocenivši da je ""Knežević nedostojan protivnik lažov i prevarant"" koga su iskoristili oni koji žele da promene vlast u Crnoj Gori prenosi RTCG. Gostujući u emisiji ""Ukrštene reči"" na TV Prva Đukanović je ocenio da afera ""Atlas"" ima dva cilja a prvi je da se odbegli tajkun zaštiti od evidentne krivične odgovornosti. ""Pokušao je da se zaštiti na raznim adresama pa i kod mene ali sam mu odgovorio da mu ne mogu pomoći"" rekao je predsednik Crne Gore. 10.02.2019. 02.02.2019. Drugi i važniji cilj je tvrdi Đukanović pokušaj da se afera stavi u funkciju uznemirenja javnosti i izazivanja uličnih protesta odnosno smene vlasti na ulici. ""Knežević je iskorišćen samo kao povod prvih par dana nakon toga je ona partijska medijska i NVO mašinerija preuzela stvari i pokušavaju da ostvare svoj cilj - da promene vlast u Crnoj Gori"" rekao je Đukanović. On je poručio kako nema nameru da podnese ostavku ""ne zato što je vlastoljubiv"" već da se radi o kontinuitetu borbe za vrednosti a da je ono što se dešava - udar na tekovine"". ""Ne zato što sam vlastoljubiv nego zato što mislim da je ovo kontinuitet borbe za one vrednosti za koje se borimo poslednjih dvadesetak godina"" poručio je Đukanović a prenosi RTCG.  ]",Đukanović: Nemam nameru da podnesem ostavku,2,USA,224,0.1875,5.924107142857143,6,0.6428571428571429,"['milo', 'gore', 'knežević', 'duška', 'crnoj', 'crne', 'gori', 'kneževića', 'đukanović', 'biznismena']",-0.018633540372670808,0.16666666666666666
89,89,89,4747,Svet,2018-11-20,N1-USA,"[Bivši lider jedne od danskih kriminalnih bandi Nedim Jasar (Yasar) koji je 2012. kriminalni život napustio kroz jedan od zvaničnih državnih ""egzit programa"" likvidiran je u ponedeljak uveče na ulici u Kopenhagenu saopšteno je u glavnom gradu Danske. Jasar je nakon izlaska iz bande i prolaska kroz program koji pomaže bivšim kriminalcima da nakon odsluženja kazne ostanu izvan kriminalnog miljea i uklope se u društvo studirao za vaspitača i radio kao voditelj na veoma slušanom Radiju ""24/7"". Njemu je nekoliko trenutaka nakon što je izašao sa prijema organizovanog u čast današnjeg izlaska iz štampe njegove knjige o izlasku iz sveta kriminala i prilagodjavanju normalnom životu prišla jedna osoba koja je ispalila dva hica u njega i potom se pešice udaljila sa lica mesta.   ]","Bivši vođa bande, voditelj i pisac, ubijen u Kopenhagenu",11,USA,124,0.1935483870967742,6.290322580645161,9,0.782258064516129,"['kopenhagenu', 'danske', 'jasar']",0.020833333333333332,0.2222222222222222
90,90,90,7928,Vesti,2019-02-24,N1-USA,"[Udruženi sindikati Srbije ""Sloga"" osudio je danas provokacije nad radnicima gradske čistoće u Trezijskom tunelu posle protesta ""Jedan od pet miliona"" uz ocenu da je za incident ""isključivo kriv"" zamenik gradonačelnika Beograda Goran Vesić. 24.02.2019. ""Smatramo da je Vesić najodgovorniji jer je zloupotrebio radnike JKP Čistoća kako bi se nad njima isprovocirao incident u Terazijskom tunelu i za šta bi se optužila opozicija i građani koji mesecima protestuju protiv aktuelne vlasti"" naveli su iz ""Sloge"". Sindikat je pozivao Vesića da se ""ne igra sa radnicima komunalnih službi"" i da ih ne koristi kao svoj ""živi štit i alat za lični obračun sa političkim neistomišljenicima"". ""Umesto što preko svojih partijskih direktora šalje radnike da odmah uklanjaju poruke koje su ostavili nezadovoljni građani Vesić bi trebao da sačeka malo da protest prođe da se demonstranti raziđu a onda i pročita poruke i razmisli o svemu što je u njima poručeno"" poručili su iz Sindikata. Po završetku protesta u Beogradu zaposleni u Gradskoj čistoći su počeli da čiste ulice i da skidaju nalepnice iz Terazijskog tunela što je naišlo na negodovanje jednog broja onih koji su došli na protest. Niko od radnika nije fizički napadnut već su im prisutni zviždali a potom oblepili i jedno od vozila komunalaca što se vidi i na objavljenim snicima.    ]","Sloga: Osuđujemo provokacije nad radnicima, isključivo Vesić je kriv za incident",2,USA,213,0.15023474178403756,6.253521126760563,11,0.7089201877934272,"['srbije', 'čistoći', 'niko', 'goran', 'najodgovorniji', 'vesić', 'sloge', 'sindikata', 'beogradu', 'sloga', '24.02.2019']",-0.03048780487804878,0.18181818181818182
91,91,91,5104,Region,2018-12-14,N1-USA,"[Lider Demokratskog fronta Andrija Mandić dao je izjavu u Specijalnom tužilaštvu o tome što zna o ""kavačanima"" i ""škaljarcima"" kotorskim kriminalnim klanovima u čijem obračunu je do sada prema raspoloživim informacijama ubijeno u poslednje tri godine najmanje trideset ljudi od čega četiri slučajne zrtve. Mandić je kako tvrdi nedavno u Skupštini kazao da ti sukobljeni klanovi mogu sutra da se obračunaju sa nekim iz vlasti ili parlamenta i da ga je Tužilaštvo zbog toga pozvalo da da izjavu. ""Danas sam pojasnio sve navode koje sam tada u Skupštini rekao. Ja imena danas nisam pominjao jer imena nisam ni imao to su moji politički stavovi ja sam u parlamentu govorio o borbi dva suprostavljena klana i o toj opasnosti i da kroz pokušaj kriminalizacije DF-a pokušavaju prikriti sve te druge stvari"" rekao je on. Kako je dodao iznenađen je da ga je neko ""pozivao i prozivao"" za reč izgovorenu u Skupštini.   ]",Andrija Mandić dao izjavu u Tužilaštvu o kriminalnim klanovima,12,USA,151,0.2847682119205298,6.0198675496688745,9,0.7615894039735099,"['skupštini', 'mandić', 'df', 'andrija']",0.0,0.2222222222222222
92,92,92,3090,Politika,2018-12-12 07:30:00,Sputnik-RU,Hrvatskoj bi bolje bilo da se prvo suoči sa sopstvenom prošlošću i da prestane da relativizuje genocid nad Srbima Jevrejima i Romima počinjen tokom Drugog svetskog rata u NDH kao i da slavi progon Srba u „Oluji“ izjavio je ministar spoljnih poslova Ivica Dačić.Dačić je tako reagovao na izjavu šefice hrvatske diplomatije Marije Pejčinović Burić koja je rekla da je Srbija nespremna da se suoči sa pitanjima iz prošlosti.  Ministarstvo spoljnih poslova Hrvatske je saopštilo da je Burićeva u ponedeljak na sastanku Saveta za spoljne poslove EU iznela tvrdnju da Srbija nije spremna da se suoči s prošlošću otežavajući tako rešavanje ratnog nasleđa kao što je sudbina nestalih i suđenje ratnim zločincima prenela je Hina.   ,Dačić odgovorio hrvatskoj ministarki spoljnih poslova,12,RU,115,0.17391304347826086,6.28695652173913,6,0.7130434782608696,"['hrvatske', 'dačić', 'ndh', 'srbima', 'ratnim', 'dačić.dačić', 'ivica', 'burić', 'marije', 'pejčinović', 'srbija', 'hrvatskoj']",0.0,0.16666666666666666
93,93,93,3627,Kultura,2019-01-12 15:45:00,Sputnik-RU,"Slavko Štimac je ovogodišnji laureat nagrade za buduće filmove koja mu je sinoć dodeljena na otvaranju 12. filmskog i muzičkog festivala Kustendorf.</p>  ""Dugo sam na filmu bio sam jako mali kad sam prvi put stao ispred kamere može se reći da sam odrastao na filmu. To je moj svet moja porodica. Velika je čast kada ovakva nagrada dolazi od nekoga ko je dokazani majstor svog zanata — od Emira Kusturice. Samim tim je veliko zadovoljstvo"" rekao je Štimac za Sputnjik.Na pitanje s kojim je velikanom jugoslovenskog glumišta pronašao najbolji zajednički jezik u kadru ""čudo od deteta"" odgovara da ih je bilo mnogo.""Slobodan Aligrudić mi je možda bio najjači partner tokom moje mladosti. U filmu ""Sjećaš li se Doli Bel"" smo oživljavali odnos oca i sina i to je nekako uvek posebno. On je bio maestralan. Emotivno doživim te naše zajedničke scene svaki put kad ih pogledam"".    ",Štimac za Sputnjik o nagradi koju mu je dodelio Kusturica,1,RU,146,0.2054794520547945,5.986301369863014,10,0.7808219178082192,"['doli', 'aligrudić', 'slobodan', 'jugoslovenskog', 'slavko', 'sputnjik', 'kusturica', 'emira', 'štimac', 'bel', 'kusturice', 'glumišta']",0.07017543859649122,0.5
94,94,94,4680,Region,2018-11-18,N1-USA,"[Požar koji je izbio sinoć u tivatskom naselju Lovanja ostavio je bez krova nad glavom sedam porodica Roma i Egipćana od čega je 30 dece saopšteno je danas iz nevladine organizacije ""Mladi Romi"". U sinoćnjem požaru u romskom naselju na Lovanji uništena je imovina ukupno 42 osobe koje su stanovale u trošnim barakama navode iz te nevadine organizacije koja apeluje na pomoć nadležnih u odeći hrani i smeštaju. U požaru koji su dojavila deca i koji se brzo razbuktao uz jaki vetar nije bilo povredjenih potvrdili su nadležni. Komandir tivatske službe spašavanja Zoran Babić kazao je medijima da je izgorela površina od oko 300 kvadratnih metara stambenih objekata i da je Centar za socijalni rad Kotor obezbedio prenoćište Romima i Egipćanima koji su ostali bez domova. Nadležni ispituju šta je uzrok požara i upozoravaju da ""svi moraju biti pažljiviji na početku grejne sezone"".  ]","Požar kod Tivta, izgorele barake sedam porodica",11,USA,144,0.16666666666666666,6.118055555555555,7,0.7638888888888888,"['naselju', 'romskom', 'kotor', 'zoran', 'babić', 'roma', 'tivta', 'centar', 'tivatskom', 'trošnim']",0.018867924528301886,0.14285714285714285
95,95,95,937,Bezbednost,2018-12-18,Vostok-RU,Generalna skupština UN je na sednici razmatrala rezoluciju protiv glorifikacije nacizma koju je između ostalog predložila Rusija. Za rezoluciju je glasalo 129 država 54 su bile uzdržane dok su samo Ukrajina i SAD bile protiv toga.  Ova rezolucije se od 2005. godine usvajaju svake godine a poslednjih nekoliko puta samo SAD i Ukrajina su glasale protiv.  Autori rezolucije su bili: Alžir Angola Jermenija Bangladeš Belorusija Benin Bolivija Burkina Faso Burundi Venecuela Vijetnam Gajana Gvineja Zimbabve Kazahstan Kina Kongo Severna Koreja Obala Slonovače Kuba Laos Mali Mjanmar Niger Nigerija Nikaragva Pakistan Rusija Sirija Sudan Tadžikistan Togo Uganda Uzbekistan Centralnoafrička Republika Eritreja Etiopija Južna Afrika i Južni Sudan.  Rezolucija između ostalog poziva na sveopštu ratifikaciju i efikasnu primenu Međunarodne konvencije o likvidaciji svih formi rasne diskrimninacije.  Dokument preporučuje državama da likvidiraju sve forme rasne diskriminacije svim zakonskim sredstvima.    Ukrajina i Novorusija iz minuta u minut ,SAD i Ukrajina ponovo jedine protiv rezolucije o borbi protiv nacizma,12,RU,143,0.14685314685314685,7.258741258741258,11,0.8461538461538461,"['sudan', 'uzbekistan', 'alžir', 'skupština', 'kazahstan', 'mali', 'generalna', 'bangladeš', 'ukrajina', 'rusija', 'burkina', 'gajana', 'gvineja', 'laos', 'afrika', 'južna', 'sad', 'venecuela', 'nikaragva', 'benin', 'jermenija', 'belorusija', 'mjanmar', 'angola', 'koreja', 'zimbabve', 'tadžikistan', 'bolivija', 'eritreja', 'pakistan', 'kongo', 'niger', 'južni', 'obala', 'uganda', 'sirija', 'faso', 'republika', 'burundi', 'etiopija', 'kina', 'glasale', 'centralnoafrička', 'vijetnam', 'severna', 'kuba', 'togo', 'un', 'slonovače', 'nigerija']",0.0,0.2727272727272727
96,96,96,7386,Vesti,2019-02-16,N1-USA,"[Policija je uhapsila Z.I. (56) iz Šapca zbog sumnje da je preko društvenih mreža pretio javnim ličnostima među kojima su predsednik Narodne partije Vuk Jeremić i novinari Slobodan Georgiev i Biljana Lukić. Kako se navodi u saopštenju Ministarstva unutrašnjih poslova sumnja se da je Z. I. preko društvenih mreža pretio i predsedniku Pokreta slobodnih građana Segeju Trifunoviću i predstavniku Lokalnog fronta iz Kraljeva Predragu Voštaniću.  Slučaj se tretira kao krivično delo ""ugrožavanje sigurnosti"" a osumnjičenom je određeno zadržavanje do 48 sati i protiv njega će biti podneta krivična prijava.  ]","Uhapšen zbog pretnji Vuku Jeremiću, Sergeju Trifunoviću, Slobi Georgievu...",2,USA,90,0.24444444444444444,6.722222222222222,9,0.8333333333333334,"['partije', 'osumnjičenom', 'policija', 'biljana', 'sergeju', 'jeremić', 'slobodan', 'vuk', 'narodne', 'georgiev', 'lukić', 'trifunoviću', 'jeremiću', 'šapca', 'vuku', 'z.i', 'georgievu', 'kraljeva']",-0.028169014084507043,0.1111111111111111
