,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,category,date,source,text,title,month,country-source,article_len,ratio_not_stop_w,avg_word_len,title_len,ratio_unique_words,ner,sen,ratio_not_stop_w_t
86,86,86,7686,Vesti,2019-02-20,N1-USA,"[Da bismo postali društvo socijalne pravde moramo mnogo da radimo kaže poverenica za zaštitu ravnopravnosti Brankica Janković u Danu uživo. Ona naglašava da to nije nimalo lak put jer je mnogo izazova koji nas kaže pretiču na tom putu. ""Nije lako dati odgovor na pitanje da li se udaljavamo od koncepta socijalne države. Izazovi su preveliki....Prve reči u vezi s tim su mi posvećenost istrajnost i solidarnost. Taj put nije lak prete nam razni izazovi"" kazala je Janković. Naglašava da su podaci o siromaštvu zabrinjavajući. Vlada Srbije je nedavno objavila da je stopa rizika od ekstremnog siromaštva u Srbiji smanjena čak 257 odsto stanovnika u 2017. godini bilo u riziku od siromaštva dok je procenat osoba koje žive u apsolutnom siromaštvu 72 odsto. Sve statistike imaju svoju aparaturu ali to što niste apsolutno siromašni nego ste u riziku...znate čovek koji je u problemu njemu ne znači da li smo na 72 ili na 74 stopi rizika kaže poverenica. Dodaje da ne valja držati zatvorene oči jer niko neće rešiti naše probleme osim nas samih. ""Valjalo bi da se uradi detaljnija analiza i da se krene sa izmenom Zakona o socijalnoj zaštiti kao sa Zakonom o finansijskoj podršci porodici sa decom"" kazala je gošća N1. 20.02.2019. 20.02.2019. Na pitanje da li smo solidarno društvo Janković kaže da šta god neko mislio mi jesmo vrlo solidarno društvo. ""Mi smo vrlo solidarno društvo šta god to neko mislio ima predrasuda...Ali svedoci smo da kada god se pokrene neka priča o bilo čijem problemu naši građani su spremni da pomognu. Ta solidarnost nas je održala svih ovih godina"" kaže poverenica. Dodaje i da iako osećamo umor i zamor jako je bitno da sačuvamo to da su nam bitni odnosi među ljudima. ""Da smo i u najidealnijim uslovima društvo ne može da opstane ako nema dovoljne socijalne kohezije i solidarnosti"" naglašava. Zbog toga joj kaže smeta što se u govorima često ""predstavljamo gorim nego što jesmo"". ""Ta socijalna kohezija i solidarnost se narušava govorom. Često predstavljamo sebe gorim nego što jesmo i time šaljemo negativnu sliku o Srbiji o njenim građanima...Jako je bitno da se kaže ko je taj ko je nešto loše uradio da ne bismo kao društvo bili ocenjivani da ne bi mladim ljudima slali poruku besperspektivnosti da im pružamo sliku društva iz kojih žele da odu"" kaže Janković. Govoreći o pretnjama upućenim pojedinim nevladinim organizacijama Janković je kazala da nadležni moraju da svaku pretnju tretiraju ozbiljno. ""Tu se radi o organizacijama koje se bave zaštitom ljudskih prava a one su kod nas često ocenjene kao neki koncept koji nam je nametnut da su to neki strani plaćenici. I sve dok se neko lično ne nađe napadnut nismo spremni da prihvatimo da postoji diskriminacija"" kaže poverenica. Ona kaže da diskriminacija u Srbiji postoji i da su njoj izložene najviše žene kao i osobe sa invaliditetom i predstavnici manjinskih grupa. Na preporuke kancelarije Poverenice kaže vrlo često se brzo reaguje naročito od strane policije. ""Ono gde nema reakcija su sudovi pravda koja treba da dođe od suda a to je jasna osuda i sankcije diskriminatosrkog ponašanja ono što treba da odvraća od počinjenja istog dela"" kaže Janković. Moramo da pratimo i da reagujemo naglasila je. ""Moramo da ukažemo kad nešto nije u redu. Jer u suprotnom takvo ponašanje postaje normalna matrica ponašanja"" dodala je.  ]","Janković: Put ka državi socijalne pravde težak, mnogo je izazova pred nama",2,USA,551,0.12522686025408347,6.018148820326679,12,0.5952813067150635,"['janković', 'ona', 'srbije', 'n1', 'kazala', 'brankica', 'srbiji', 'uživo']",0.007317073170731708,0.25
87,87,87,5308,Svet,2018-12-21,N1-USA,"[Ministar odbrane SAD Džejms Matis podneo je ostavku zbog sukoba s predsednikom Donaldom Trampom oko naglog povlačenja američkih vojnika iz Sirije posle dve godine njihovog dubokih neslaganja povodom uloge zemlje u svetu. Matis će funkciju napustiti do kraja februara posle dve turbulentne godine u kojima je nastojao da omekša i ublaži tvrde Trampove stavove. ""Imate pravo na ministra odbrane čija su gledišta bolje usklađena s vašim"" napisao je šef Pentagona Trampu u pismu u kojem je podneo ostavku. Matis je odneo pismo u Belu kuću i razgovarao s Trampom oko 45 minuta navodi neimenovani američki zvaničnik. Zvaničnik je rekao da na sastanku Trampa i Matisa nije bilo sukobljavanja i da je bilo više razloga zbog kojih je ministar odbrane podneo ostavku ali da je odluka o povlačenju vojnika iz Sirije kap koja je prelila čašu. Matis u pismu nije naveo spor oko povlačenja iz Sirije kao ni predloženo veliko smanjenje američkog prisustva u Avganistanu oko čega se takođe ne slaže s Trampom. Naveo je svoje ""čvrsto uverenje"" da je snaga SAD ""neraskidivo povezana"" sa savezima s drugim zemljama što je izgleda u neskladu s Trampovom politikom ""Prvo Amerika"".  ]",Matis podneo ostavku zbog sukoba s Trampom oko Sirije i drugih pitanja,12,USA,189,0.17989417989417988,6.1534391534391535,12,0.6878306878306878,"['sad', 'trampom', 'trampu', 'sirije', 'matisa', 'amerika', 'matis', 'džejms', 'avganistanu', 'donaldom']",0.007299270072992701,0.25
88,88,88,9163,,2018-11-19 14:46:16,RFE-USA,Dva ključna problema reforme javne uprave u Srbiji su netransparentnost rada Vlade i politizacija kadrova na najvišem državnom nivo pokazalo je istraživanje nevladinog Centra za evropske politike za projkat WeBer (Western Balkans Enabling Projcet for Civil Monitoring of Public Administration Reform) koji je u ponedeljak predstavljen u Beogradu. „Ne znamo o čemu je Vlada Srbije odlučivala i šta je sve razmatrala jer se po pravilu zaključci sa sednica ne objavljuju što je prosto neprihvatljivo“ istakla je Milena Lazarević programska direktorka Centra za evropske politike i koordinatorka programa WeBer. Netransparentnost rada Vlade ogleda se u činjenici da građani nemaju pristup ni dnevnom redovu ni zapisnicima sa sednica a nije poznat ni proces odlučivanja u Vladi pokazuje monitoring koji je Centar za evropske politike sproveo uz podršku Evropske unije i Holandije. Srbija je za izveštavanje o radu Vlade na skali od jedan do pet ocenjena nulom što je u tom segmentu uz Albaniju svrstava među najniže ocenjene države Zapadnog Balkana u regionalnom monitoringu. Od ostalih država regije ocenu jedan su dobili Makedonija i Crna Gora dok su Bosna i Hercegovina i Kosovo ocenjeni sa trojkom. Druga ključna oblast u kojoj Srbija ima niske ocene je državno-službenički sistem. Prema rečima Milene Lazarević pozicije najviših državnih službenika jako su podložne političkom uticaju budući da se postavljaju vršioci dužnosti po političkim a ne po profesionalnim kriterijumima. ’’U proteklih godinu dana u Srbiji doneto čak 691 rešenje o postavljenju visokih državnih službenika od kojih je 94% u v.d. statusu. Ta praksa stalnih ponavljanih v.d. postavljenja mora da prestane odmah’’ rekla je Lazarević. Zvanična statistika o zaposlenima u javnoj upravi je nedostupna a nepotpuni su i podaci o njihovim kompetencijama i primanjima. Tek 11% ispitanih državnih službenika bi se osećali zaštićeno kao uzbunjivači. Predstavnici države sa druge strane smatraju da je Srbija po reformi javne uprave relativno dobra u odnosu na druge zemlje Zapadnog Balkana. Direktor Nacionalne akademije za javnu upravu Dražen Maravić ocenjuje da Srbija odskače u regionu po dijalogu sa poslovnom zajednicom i na polju inspekcijskog nadzora. Kao uspešne primere naveo je i značajne rezultate u jačanju fiskalne discipline i konsolidacije kao i racionalizaciju troškova javne uprave.  Ipak u oblasti upravljanja javnim finansijama u izveštaju je primećeno je da Ministarstvo finansija ne objavljuje polugodišnje i godišnje izveštaje o budžetu. Svi javni izveštaji zasnovani su na ekonomskoj klasifikaciji izvršenja budžeta bez informacija o vladinom učinku. Srbija u izveštaju beleži visoke ocene u oblasti dostupnosti informacija zahvaljujući instituciji Poverenika koji je unapredio  Oblast u kojoj ima napretka je i pružanje javnih usluga u kojoj je Srbija dobila ocenu 4. Iako građani prepoznaju napore države u oblasti digitalizacije manje od polovine ispitanika upućeno je na e-usluge a još manji broj ih koristi. Jedan od mogućih razloga za takav rezultat je to što su smernice za korišćenje e-usluga na sajtovima institucija i dalje retkost. (Nevena Bogdanović),"WeBer: Za izveštavanje o radu Vlade Srbije, ocena nula",11,USA,467,0.09635974304068523,6.7387580299785865,9,0.6573875802997858,"['maravić', 'kosovo', 'unije', 'dražen', 'evropske', 'holandije', 'zapadnog', 'digitalizacije', 'srbija', 'balkana', 'gora', 'makedonija', 'lazarević', 'srbiji', 'srbije', 'nevena', 'bogdanović', 'crna', 'beogradu', 'hercegovina', 'bosna', 'vlade', 'nedostupna', 'vlada', 'i', 'milene', 'milena', 'albaniju', 'v.d']",0.008241758241758242,0.1111111111111111
89,89,89,9488,,2018-12-10 07:30:43,RFE-USA,Koalicija jermenskog premijera Nikola Pašinjana ostvarila je ubedljivu pobedu na parlamentarnim izborima. Izborna komisija je danas saopštila da je prema preliminarnim rezultatima na osnovu 88 odsto prebrojanih glasova koalicija pod vođstvom Pašinjanove stranke Društveni ugovor dobila poverenje 7049 odsto izašlih birača. Na drugom mestu nalazi se partija Napredna Jermenija sa 837 odsto podrške. Pašinjan koji se smatra reformistom došao je na vlast u maju posle niza demonstracija.  ,Pobeda Pašinjana na izborima u Jermeniji,12,USA,67,0.208955223880597,7.253731343283582,6,0.8507462686567164,"['pašinjana', 'jermeniji', 'jermenskog', 'jermenija', 'pašinjan', 'nikola']",0.019230769230769232,0.3333333333333333
90,90,90,4136,Politika,2019-02-09 16:50:00,Sputnik-RU,Nema razloga da se sa strepnjom gleda na promenu granice kao moguće rešenje kosovskog problema poručuje istraživač na Londonskoj školi ekonomije i političkih nauka ekspert za jugoistočnu Evropu Džejms Ker Lindzi.„Ako jednostrano proglašenje nezavisnosti Kosova 2008. nije zabrinulo međunarodnu politiku i nije vodilo ka konfliktu zašto bi dogovor Beograda i Prištine trebalo da zabrine međunarodnu javnost?“ zapitao je Ker Lindzi u intervjuu Tanjugu. Prema njegovim rečima razumljivo je da postoji zabrinutost zbog promene granice i razmene teritorija kao mogućeg rešenja ali postoje „snažni argumenti“ koji ukazuju na to da se ne treba plašiti konflikta kao posledice takvog rešenja.Međunarodna zajednica dodaje treba da prihvati svako rešenje do kog bi dogovorom došli Beograd i Priština pa tako i razmenu teritorija.  Ker Lindzi ističe da ideju o promeni granice i razmeni teritorija mnogi posmatraju sa pomešanim osećanjima ali je bitno da lideri obeju strana razgovaraju o svim opcijama. „Sve što obe strane dogovore trebalo bi da prihvatimo i međunarodno podržimo“ kaže britanski profesor.Ker Lindzi dodaje da nema sumnje da se na svaku promenu granica na Balkanu gleda sa nervozom da postoji zabrinutost da bi to moglo imati negativan efekat po Bosnu i Hercegovinu.   Ker Lindzi objašnjava da bi to bio dogovor dveju strana i da bi to značilo da ako Republika Srpska želi nešto da menja mora za to da dobije odobrenje Bosne i Hercegovine.Postizanje dogovora Beograda i Prištine učinilo bi Zapadni Balkan bezbednijim okruženjem i stabilnijim regionom dodaje on. Što se međunarodnih političara tiče oni se objašnjava s tim u vezi često drže već razvijenih politika. Ipak preneo je da je u razgovoru sa međunarodnim političarima stekao utisak da „iza scene“ postoji pragmatičniji pristup jer uviđaju koristi od postizanja dogovora Beograda i Prištine.Ukazao je na to da je postizanje dogovora Grčke i Makedonije bio odličan korak ka stabilizaciji regiona ali da bi dogovorom Beograda i Prištine Zapadni Balkan bio još stabilniji.  Ker Lindzi kaže i da je rešenje konflikta između Makedonije i Grčke stvorilo „pozitivan momentum“ u regionu koji treba iskoristiti.„Rešenje spora oko imena makedonske države je fantastična vest za region. To rešava problem koji je postojao više od 25 godina. Mnogi koji su pratili dešavanja na Zapadnom Balkanu znaju da smo imali tri velika problema. Jedan je bilo pitanje imena Makedonije drugi je problem između Beograda i Prištine a treći je Bosna i Hercegovina. Dogovorom Atine i Skoplja broj problema u regionu je smanjen“ ukazao je on.Sada se uveren je pažnja mora posvetiti rešavanju preostala dva problema kako bismo „završili posao na Zapadnom Balkanu“.   Što se tiče spoljne politike Londona nakon „bregzita“ Ker Lindzi je uveren da neće biti promene u odnosu prema Zapadnom Balkanu. „’Bregzit‘ je veliki izazov za spoljnu politiku Velike Britanije ali London je Zapadni Balkan identifikovao kao važno bezbednosno pitanje u Evropi i neće popustiti zainteresovanost za taj region niti doći do promene politike. Britanija će nastaviti da s tim u vezi sarađuje sa evropskim partnerima. To je oblast gde neće doći do divergencije između Brisela i Londona“ zaključio je Džejms Ker Lindzi.,"Britanski stručnjak: Kada Beograd bude spreman da prizna Kosovo, ni to nije kraj",2,RU,496,0.12096774193548387,6.508064516129032,13,0.5887096774193549,"['kosovo', 'balkanu', 'londona', 'ker', 'lindzi', 'london', 'britanija', 'prištine', 'skoplja', 'atine', 'džejms', 'bosnu', 'evropu', 'evropi', 'jugoistočnu', 'beograda', 'kaže', 'beograd', 'kosova', 'brisela', 'grčke', 'zapadni', 'bosne', 'britanski', 'bosna', 'hercegovina', 'priština', 'balkan', 'republika', 'britanije', 'hercegovinu', 'zapitao', 'i', 'velike', 'makedonije', 'prištine.ukazao']",0.0,0.38461538461538464
91,91,91,2390,Politika,2018-11-05 10:02:00,Sputnik-RU,Ako novo povlačenje priznanja Kosova nije tačno kao što tvrde u Prištini što su se žalili zbog toga pita ministar spoljnih poslova Srbije Ivica Dačić.Vlasti Prištine podsetimo žalile su se međunarodnim institucijama zbog „ponašanja Srbije“ odnosno novih povlačenja priznanja samoproglašene nezavisnosti Kosova a Srbiji je poručeno da pazi kako se ponaša da ne bi iritirala Albance prenosi B 92.Šef srpske diplomatije govoreći u vestima TV Prva postavlja pitanje ako nije tačno da su još dve zemlje povukle priznanje Kosova zašto se onda Priština žali i zašto zapadne zemlje nalažu da ne iritiramo Prištinu?  Govoreći o stavu SAD o Kosovu Dačić kaže da jeste postignut napredak u odnosu sa Vašingtonom jer on sada dozvoljava neko kompromisno rešenje. „Međutim oni i dalje smatraju da je Kosovo nezavisna država i da mi rušimo dijalog jer pozivamo zemlje da povuku odluku o nezavisnosti. Ja se pitam šta je sa onima koji zovu da se prizna nezavisnost? Zar to ne utiče na dijalog? To je licemerno“ zaključio je Dačić.,"Dačić: Ako nije tačno, što se žale",11,RU,164,0.22560975609756098,6.182926829268292,7,0.7439024390243902,"['sad', 'kosovo', 'prištinu', 'prištine', 'srbije', 'kosovu', 'podsetimo', 'kosova', 'samoproglašene', 'prištini', 'ivica', 'priština', 'srbiji', 'dačić']",0.0,0.42857142857142855
92,92,92,35,Društvo,2018-11-03,Vostok-RU,Ukrajinska policija je uhapsila bivšeg rukovodioca Apelacionog suda Krima Valerija Černobuka saopštila je portparolka ukrajinskog glavnog državnog tužioca Larisa Sargan na Fejsbuku.  Prema njenim rečima za Černobukom je bila raspisana poternica na osnovu sumnje da je počinio veleizdaju.  Černobuk je bio na čelu Apelacionog suda Krima do marta 2014. godine. U julu iste godine imenovan je za sudiju Apelacionog suda Dnjepropetrovske oblasti a u septembru 2016. je otpušten.  Televizijski kanal112 Ukrajina“ je saopštio da je bivši sudija osumnjičen zasaradnju s okupacionim vlastima“. Prema rečima glavnog tužioca Jurija Lucenka Černobuk je pomagao krimskim sudijama da se obuče za rad prema ruskim zakonima.    Ukrajina i Novorusija iz minuta u minut ,U Kijevu uhapsili bišeg predsednika Apelacionog suda na Krimu,11,RU,108,0.12962962962962962,6.972222222222222,9,0.7407407407407407,"['okupacionim', 'černobuk', 'larisa', 'valerija', 'krima', 'ukrajina', 'černobuka', 'jurija', 'bišeg', 'ukrajinskog', 'kijevu', 'lucenka']",0.0,0.2222222222222222
93,93,93,3858,Svet,2019-01-25 19:09:00,Sputnik-RU,"Predsednik Venecuele Nikolas Maduro izjavio je u petak da je prekinuo odnose s američkom vladom i predsednikom SAD Donaldom Trampom ali da taj prekid ne obuhvata sfere energetike i ekonomije.Predsednik Venecuele je takođe naveo da je spreman za sastanak sa šefom opozicionog parlamenta te zemlje Huanom Gvaidom pod bilo kakvim uslovima. „Uvek postoji kanal za dijalog s opozicijom u bilo kojim okolnostima"" rekao je Maduro i naglasio da je spreman za sastanak s Guaidom bilo kada.„Ako treba da se sretnem s tim momkom… u tri ujutru otići ću… ako treba da dođem go — doći ću spreman sam za dijalog"" rekao je Maduro.„Venecuela namerava da nastavi odnose sa SAD u raznim oblastima ali ne u sferi diplomatije i politike“ rekao je Maduro na konferenciji za novinare. On je dodao da će Venecuela nastaviti da prodaje naftu Americi ukoliko ona bude želela da je kupuje. „Nastavićemo da prodajemo sve što prodajemo. Ako oni kupuju od nas krompir mi ćemo ga prodati ako kupuju luk prodaćemo ga… Ako kupuju naftu prodaćemo je. A ako ne budu kupovali prodaćemo je na drugom mesut"" rekao je Maduro.Govoreći u trenutnoj situaciji u svojoj zemlji Maduro je rekao da ne vidi nijedan razlog da napusti funkciju predsednika države.On je takođe rekao da podržava održavanje sednice Saveta bezbednosti Ujedinjenih nacija povodom situacije u Venecueli.U sredu Maduro saopštio da se prekidaju diplomatski odnosi sa SAD i zatražio od američkih diplomata da napuste Venecuelu u roku od 72 sata. Američki državni sekretar Majk Pompeo odbio je međutim da prizna taj zahtev izjavivši da Maduro nema ovlašćenje da to traži.U sredu su u Karakasu počeli masovni protesti protiv aktuelnog predsednika Venecuele. Predsednik Parlamenta Venecuele Huan Guaido je istog dana proglasio sebe privremenim šefom države tokom rada privremene vlade. SAD i niz drugih zemaea saopštile su da priznaju Guaida i zatražile od Madura čiji izbor za predsednika ne smatraju legalnim da ne dozvoli nasilna dejstva protiv opozicije.",Maduro se obratio naciji: Ako treba da dođem go — doći ću! (VIDEO),1,RU,316,0.14873417721518986,6.268987341772152,13,0.6455696202531646,"['sad', 'gvaidom', 'venecuela', 'maduro', 'ujedinjenih', 'karakasu', 'huan', 'guaido', 'države.on', 'nacija', 'američkih', 'američkom', 'americi', 'huanom', 'pompeo', 'nikolas', 'saveta', 'venecuelu', 'majk', 'bezbednosti', 'venecuele']",0.004484304932735426,0.3076923076923077
94,94,94,2441,Politika,2018-11-07 13:19:00,Sputnik-RU,Predsednik Skupštine Kosova Kadri Veselji izjavio je danas da će Skupština Kosova na vanrednoj sednici 16. novembra raspravljati o povlačenju priznanja nezavisnosti i o radu Ministarstva spoljnih poslova Kosova.On je posle sednice Predsedništva Skupštine Kosova kazao da je takva odluka doneta na zahtev opozicije.Opozicioni Demokratski savez Kosova i Samoopredeljenje zatražili su da se to pitanje postavi na dnevni red pošto smatraju da ministar spoljnih poslova Bedžet Pacoli nije pokazao odgovornost prema Skupštini koju ne informiše o radu svog Ministarstva. ,Skupština Kosova 16. novembra o povlačenju priznanja nezavisnosti,11,RU,79,0.24050632911392406,7.139240506329114,8,0.7848101265822784,"['opozicije.opozicioni', 'skupštini', 'veselji', 'savez', 'kadri', 'skupštine', 'kosova', 'skupština', 'pacoli', 'bedžet', 'kosova.on']",0.0,0.125
95,95,95,1806,Rusija,2019-02-06,Vostok-RU,"Ambasador SAD u Nemačkoj Ričard Grenel prešao je granice pristojnosti poslavši nemačkim kompanijama pisma o potencijalnim sankcijama zbog projektaSeverni tok 2“ izjavio je prvi zamenik ministra spoljnih poslova Rusije Vladimir Titov. Incident sa pismima američkog ambasadora u Berlinu u kojima preti sankcijama prelazi granice pristojnosti. Svaka čast našim partnerima iz Berlina koji su odmah reagovali na taj demarš. Oni su shvatili da su Sjedinjene Američke Države još jednom pokazale svoju nameru da vode politiku u oblasti energetike ne obazirući se na interese evropskih partnera“ istakao je Titov u intervjuu za listArgumenti i fakti“.  Govoreći o sudbini projektaSeverni tok 2“ Titov je naveo da se on realizuje prema planu. Nema sumnje da će taj projekat koristan za evropski biznis i krajnje potrošače biti završen. To je stav rukovodstava zemalja i energetskih kompanija koje učestvuju u izgradnji gasovoda“ dodao je visoki diplomata.  Ranije je američki ambasador u Berlinu poslao pismo nizu nemačkih kompanija u kojem im je poručio da se izlažuznačajnom riziku od sankcija"" zbog učešća u realizaciji projekta gasovodaSeverni tok 2“. ",Titov: Ambasador SAD prešao granice pristojnosti poslavši kompanijama pisma o potencijalnim sankcijama zbog „Severnog toka 2“,2,RU,170,0.17647058823529413,6.741176470588235,16,0.7647058823529411,"['sad', 'rusije', 'titov', 'države', 'američki', 'ambasador', 'berlina', 'američke', 'nemačkoj', 'ričard', 'sjedinjene', 'grenel', 'berlinu', 'vladimir']",0.022388059701492536,0.125
96,96,96,8112,Svet,2019-02-27,N1-USA,"[Broj žrtava nesreće na glavnoj železničkoj stanici u Kairu porastao je na najmanje 25 potvrdio je danas čelnik Kairske železničke bolnice Mohamed Said i izrazio zabrinutost da bi broj poginulih mogao dalje da poraste. Sali je dodao da je najmanje 47 ljudi povredjeno pošto je lokomotiva udarila u betonsku prepreku u železničkoj stanici Ramzis i zapalila se. Udar je izazvao eksploziju goriva iz rezervoara lokomotive i veliki požar koji je zahvatio platforme u stanici i okolne zgrade u centru egipatske prestonice dodao je britanski BBC. Egipatska državna agencija je na kratko zaustavila kompletan železnički saobraćaj i naložila evakuaciju glavne stanice. Egipatski premijer Mustafe Madbuli izjavio je da nadležni organi moraju da utvrde ""koji je izazvao nesreću i pozovu osobu na odgovornost"". On je obećao ""oštru kaznu"" za krivce današnje železničke nesreće.   ]","Požar na železničkoj stanici u Kairu, poginulo 25 osoba",2,USA,132,0.11363636363636363,6.583333333333333,9,0.7424242424242424,"['sali', 'britanski', 'bbc', 'kairu', 'said', 'mustafe', 'mohamed', 'ramzis', 'madbuli']",-0.0198019801980198,0.2222222222222222
97,97,97,9537,,2018-12-12 20:19:09,RFE-USA,"Britanska premijerka Tereza Mej rekla je u sredu pred poslanicima svoje partije da planira da napusti funkciju pre narednih parlamentarnih izbora 2022 rekao je konzervativni poslanik Alek Šelbruk. ""Ona je rekla da se neće kandidovati 2022"" rekao je Šelbruk novinarima. Mej se obratila Komitetu 1922 organu zaduženom za unutrašnju organizaciju konzervativaca pred glasanje o poverenju koje su pokrenuli protivnici njenog sporazuma o Bregzitu. Pročitajte: Dan odluke za britansku premijerku",Mej najavila povlačenje pre izbora 2022.,12,USA,69,0.2028985507246377,7.072463768115942,6,0.8260869565217391,"['mej', 'ona', 'tereza', 'britanska', 'alek', 'premijerka', 'britansku', 'šelbruk']",0.0,0.16666666666666666
98,98,98,1321,Kultura,2019-01-10,Vostok-RU,Konačno se klapna zatvorila na praznik Materice a na Badnji dan i Oci film RUSKA POMOĆ SRBIJI KROZ ISTORIJU“ je konačno završen posle skoro dva meseca rad.  Film je urađen u sklopu međunarodnog rusko-srpskog prosvetnog projekta potpisanog između OŠ Bubanjski heroji” iz Niša i ruske škole br.11 iz grada Šuja Ruska federacija. OŠ Bubanjski heroji” je već duži niz godina u međunarodnoj saradnji sa ruskim školama.Eto i slučajnosti da se film preko elektronskih medija u Srbiji prikaže baš pred dolazak predsednika Ruske Federacije Vladimira Putina u Srbiju naglašava Đorđe Bojanić.Ovim filmom pokušali smo da spojimo prosvetu (srpske i ruske đake studente) vojsku crkvu grad nevladine organizacije rusko-srpski humanitarni centar kozake… Ovaj film pokušaće da razbije loše predrasude i neznanje o srpsko-ruskim odnosima i o pitanju koje sve češće čujemo A KADA SU NAM TO RUSI POMOGLI?“.Rad na filmu blagoslovio je Episkop niški g. Arsenije. Ovaj film ima jedanest fagmenta. Režija tekst i kameraĐorđe Bojanić montaža animacija i scenografijađakon Dejan Jovanović.Film prate mnoštvo fotografija video zapisa animacija istorijske karte. U filmu osim delova koji su priredili učenici OŠ Bubanjski heroji“ (osmi razred) i učenici osnovne škole br.11 (deveti razred) iz grada Šuja (Ruska federacija) čućemo i studenta Bogoslovije u BeograduLuku Milenkovića.Učesnik filma je i komandant Kopnene vojske general-potpukovnikMilosav Simović a deo filma je snimljen i u Rusko-srpskom humanitarnom centru gde smo razgovarali sa kodirektoromVjačeslavom Vlasenkom.Obratio se i predsednik srpskog ogranka ruskog moto-kluba Noćni vukovi”Saša Savić.U filmu govori i zamenik gradonačelnika Nišadr Miloš Banđur. Videćemo i obraćanje duhovnikaoca Raše.Film je završen na praznik Materice snimanjem u manastiru SVETI ROMAN sa duhovnikom ocemVlajkom Grabežom.Iz Moskve obratio se i Kozak iz Kislovodska  sa KavkazaOleg Fomčenko Brovkov zamenika atamana kozačke opštineSvetog Carevića Alekseja“ i diplomata. Kozak Oleg je u par navrata obiša Srbiju i snimio film o Srbiji za ruse.Na kraju filma se obraća iprof. istorije Đorđe Bojanić.Nadam se da će ovaj film mnogima da razjasni događaje koji su isprepletani obostranom ljubavlju i pomoći kroz istoriju ova dva bratska naroda. Dobro je da konačno imamo film ovog obima i ove sadržine koji obuhvata celokupnu temu srpsko-ruskih odnosa i obostrane bratske pomoći. Film je urađen bez ikakvih finansijskih sredstava biće dostupan svima koji žele da ga emituju bez finansijske nadoknade naglašava Đorđe Bojanić.  ,"Dokumentarni film ,,Ruska pomoć Srbiji kroz istoriju“",1,RU,367,0.09809264305177112,6.91008174386921,7,0.6948228882833788,"['ruskog', 'general', 'ruske', 'raše.film', 'dejan', 'miloš', 'bojanić.nadam', 'federacija', 'alekseja', 'kavkaza', 'savić.u', 'nišadr', '.', 'vlasenkom.obratio', 'putina', 'srbiju', 'đorđe', 'bojanić', 'srbiji', 'kopnene', 'sveti', 'kozak', 'rusko', 'potpukovnikmilosav', 'simović', 'vladimira', 'ruska', 'episkop', 'šuja', 'oleg', 'niša', 'fomčenko', 'federacije', 'niški', 'banđur', '-', 'carevića', 'arsenije', 'brovkov']",0.011142061281337049,0.14285714285714285
99,99,99,2817,Politika,2018-11-26 17:19:00,Sputnik-RU,Postupajući u skladu sa zahtevom Tužilaštva za organizovani kriminal pripadnici Ministarstva unutrašnjih poslova Republike Srbije su obavili razgovor sa M. R. u vezi sa njegovim saznanjima o ubistvu Olivera Ivanovića.Policija je od M. R. uzela izjavu u skladu sa zahtevom za prikupljanje potrebnih obaveštenja a u vezi sa istragom o ubistvu lidera Građanske inicijative SDP navedeno je u saopštenju.Mediji prenose da je reč o Milanu Radoičiću.,Milan Radoičić saslušan u srpskoj policiji,11,RU,66,0.15151515151515152,6.712121212121212,6,0.7121212121212122,"['srbije', 'olivera', 'radoičić', '.', 'ivanovića.policija', 'milanu', 'unutrašnjih', 'milan', 'r', 'radoičiću', 'saslušan', 'republike', 'sdp', 'građanske']",0.0,0.16666666666666666
